TMIN_0,TMIN_1,TMIN_2,TMIN_3,TMIN_4,TMIN_5,TMIN_6,TMIN_7,TMIN_8
4.762658540380739,6.4529489672545415,8.143239394128344,9.833529821002147,11.52382024787595,13.214110674749751,14.904401101623554,16.594691528497357,18.28498195537116
5.00937286632089,6.759715599414194,8.510058332507498,10.260401065600801,12.010743798694104,13.76108653178741,15.511429264880713,17.261771997974016,19.01211473106732
5.087304144788595,6.809068678545676,8.530833212302758,10.252597746059838,11.97436227981692,13.696126813574,15.417891347331082,17.139655881088164,18.861420414845245
5.417952833503955,7.047420726962424,8.676888620420893,10.306356513879361,11.93582440733783,13.5652923007963,15.194760194254767,16.824228087713237,18.453695981171705
5.228497282175159,6.905645325412983,8.582793368650806,10.25994141188863,11.937089455126454,13.614237498364279,15.291385541602102,16.968533584839925,18.64568162807775
5.783029216367354,7.49425411579553,9.205479015223705,10.916703914651883,12.627928814080057,14.339153713508235,16.05037861293641,17.761603512364587,19.47282841179276
5.932775796395561,7.654032107239899,9.375288418084235,11.096544728928574,12.81780103977291,14.539057350617249,16.260313661461584,17.981569972305923,19.70282628315026
6.1879559011975855,7.85180557451007,9.515655247822556,11.179504921135042,12.843354594447526,14.507204267760013,16.171053941072497,17.83490361438498,19.49875328769747
6.329212868804755,7.99411224548839,9.659011622172024,11.32391099885566,12.988810375539291,14.653709752222927,16.318609128906562,17.983508505590194,19.64840788227383
6.03545497726918,7.696034260695831,9.356613544122482,11.017192827549135,12.677772110975784,14.338351394402437,15.998930677829087,17.65950996125574,19.32008924468239
6.347393435914719,8.021647453789907,9.695901471665096,11.370155489540284,13.044409507415473,14.718663525290662,16.392917543165847,18.067171561041036,19.741425578916225
6.15253427434483,7.908206707753729,9.66387914116263,11.419551574571528,13.175224007980429,14.93089644138933,16.68656887479823,18.44224130820713,20.19791374161603
6.802567466291369,8.414449732751642,10.026331999211916,11.63821426567219,13.250096532132464,14.861978798592737,16.47386106505301,18.085743331513285,19.69762559797356
6.840148030137906,8.584333210650872,10.328518391163838,12.072703571676804,13.816888752189772,15.561073932702739,17.305259113215705,19.04944429372867,20.793629474241637
7.093569830259723,8.79128257996765,10.488995329675577,12.186708079383504,13.884420829091432,15.58213357879936,17.279846328507286,18.977559078215215,20.67527182792314
7.875474006474482,9.530528247536262,11.185582488598044,12.840636729659824,14.495690970721604,16.150745211783388,17.805799452845164,19.460853693906948,21.115907934968728
7.652890515266364,9.352983721400243,11.053076927534123,12.753170133668004,14.453263339801882,16.15335654593576,17.853449752069643,19.553542958203522,21.2536361643374
7.906362362067221,9.60245748058566,11.298552599104095,12.994647717622534,14.69074283614097,16.38683795465941,18.082933073177845,19.779028191696284,21.47512331021472
7.801500523647809,9.503735064526424,11.205969605405038,12.908204146283653,14.610438687162269,16.312673228040882,18.014907768919496,19.717142309798113,21.419376850676727
8.593769003717258,10.230873268644986,11.867977533572715,13.505081798500441,15.14218606342817,16.7792903283559,18.416394593283627,20.053498858211356,21.690603123139084
7.916540171126509,9.63146160519004,11.34638303925357,13.0613044733171,14.776225907380631,16.49114734144416,18.206068775507696,19.920990209571226,21.635911643634756
8.166354621329301,9.914396783902294,11.66243894647529,13.410481109048284,15.158523271621277,16.90656543419427,18.654607596767264,20.40264975934026,22.150691921913253
8.64741486173084,10.338450584732389,12.029486307733935,13.72052203073548,15.411557753737029,17.102593476738576,18.793629199740124,20.48466492274167,22.175700645743216
8.644479760691013,10.310402655959223,11.976325551227433,13.642248446495644,15.308171341763854,16.974094237032062,18.640017132300276,20.305940027568486,21.971862922836696
8.655683011648282,10.367941608281702,12.080200204915123,13.792458801548543,15.504717398181963,17.216975994815385,18.929234591448804,20.641493188082222,22.353751784715644
8.858657949298301,10.546004441221964,12.233350933145626,13.920697425069289,15.608043916992951,17.295390408916614,18.982736900840276,20.67008339276394,22.3574298846876
9.212008803263846,10.919771288328135,12.627533773392427,14.335296258456719,16.04305874352101,17.7508212285853,19.45858371364959,21.16634619871388,22.87410868377817
8.89136795558997,10.626023537085452,12.360679118580933,14.095334700076412,15.829990281571893,17.564645863067376,19.299301444562854,21.033957026058335,22.768612607553816
9.074914160912996,10.760945416055808,12.44697667119862,14.133007926341431,15.819039181484243,17.505070436627054,19.191101691769866,20.877132946912678,22.56316420205549
9.345648975298754,11.039922806573639,12.734196637848523,14.428470469123408,16.122744300398292,17.817018131673176,19.51129196294806,21.205565794222945,22.89983962549783
9.289627190770249,10.997287041478147,12.704946892186044,14.412606742893942,16.12026659360184,17.82792644430974,19.535586295017637,21.243246145725532,22.95090599643343
9.514530335690733,11.194710361607358,12.874890387523983,14.55507041344061,16.235250439357237,17.91543046527386,19.595610491190488,21.27579051710711,22.95597054302374
9.388242929788248,11.039711491428593,12.691180053068937,14.342648614709281,15.994117176349626,17.64558573798997,19.297054299630314,20.94852286127066,22.599991422911003
9.139723132186203,10.806939017112162,12.474154902038121,14.141370786964078,15.808586671890037,17.475802556815996,19.143018441741955,20.810234326667914,22.477450211593872
9.912525949179416,11.563940582065207,13.215355214950996,14.866769847836787,16.518184480722578,18.169599113608367,19.82101374649416,21.47242837937995,23.123843012265738
9.180944534044349,10.905137520951728,12.629330507859107,14.353523494766485,16.077716481673864,17.801909468581243,19.526102455488623,21.250295442396002,22.97448842930338
9.982929774969351,11.628018554576506,13.273107334183662,14.918196113790817,16.563284893397974,18.208373673005127,19.853462452612284,21.49855123221944,23.143640011826594
9.10158995742571,10.872403129241873,12.643216301058034,14.414029472874198,16.18484264469036,17.95565581650652,19.726468988322683,21.497282160138845,23.268095331955006
9.582274978113878,11.258004889616442,12.933734801119005,14.60946471262157,16.285194624124134,17.960924535626695,19.63665444712926,21.312384358631824,22.98811427013439
9.554035458700405,11.219382947041801,12.884730435383199,14.550077923724597,16.215425412065994,17.88077290040739,19.54612038874879,21.211467877090186,22.876815365431582
9.287338981540008,11.033684374954033,12.780029768368056,14.52637516178208,16.272720555196106,18.019065948610127,19.76541134202415,21.511756735438176,23.2581021288522
9.80864157806858,11.424341526290684,13.04004147451279,14.655741422734895,16.271441370957,17.887141319179108,19.50284126740121,21.118541215623317,22.73424116384542
9.833918573812754,11.434661963097843,13.035405352382933,14.63614874166802,16.23689213095311,17.837635520238198,19.438378909523287,21.039122298808376,22.639865688093465
9.32277246938706,11.043878733607064,12.76498499782707,14.486091262047076,16.20719752626708,17.928303790487085,19.64941005470709,21.3705163189271,23.091622583147103
8.889052964324438,10.651244763299015,12.413436562273592,14.175628361248167,15.937820160222744,17.70001195919732,19.462203758171896,21.224395557146472,22.98658735612105
9.474909998042314,11.187263806018809,12.899617613995304,14.611971421971797,16.324325229948293,18.036679037924785,19.74903284590128,21.461386653877774,23.17374046185427
9.494508348096224,11.18338544658131,12.872262545066398,14.561139643551485,16.25001674203657,17.938893840521658,19.627770939006744,21.316648037491834,23.00552513597692
9.853419603436668,11.539977574732141,13.226535546027614,14.913093517323087,16.59965148861856,18.286209459914033,19.972767431209505,21.659325402504976,23.34588337380045
9.351001485071995,11.054455926323731,12.757910367575468,14.461364808827206,16.164819250078942,17.86827369133068,19.571728132582415,21.27518257383415,22.978637015085887
9.171982300380112,10.833261843548808,12.494541386717504,14.1558209298862,15.817100473054897,17.478380016223593,19.13965955939229,20.800939102560985,22.46221864572968
9.03640175888562,10.807794499071358,12.579187239257095,14.35057997944283,16.121972719628566,17.893365459814305,19.66475820000004,21.436150940185776,23.207543680371515
8.955161328013109,10.655449939611891,12.355738551210674,14.056027162809455,15.756315774408238,17.456604386007022,19.1568929976058,20.857181609204584,22.557470220803367
9.050485797946516,10.659338404160799,12.268191010375082,13.877043616589365,15.48589622280365,17.09474882901793,18.703601435232216,20.3124540414465,21.92130664766078
9.37308069377796,10.989065942203387,12.605051190628817,14.221036439054245,15.837021687479673,17.4530069359051,19.068992184330533,20.68497743275596,22.30096268118139
9.067748606133168,10.783192464694043,12.49863632325492,14.214080181815795,15.92952404037667,17.644967898937544,19.36041175749842,21.075855616059297,22.79129947462017
8.708526493319935,10.428532342646022,12.14853819197211,13.868544041298197,15.588549890624282,17.30855573995037,19.028561589276457,20.748567438602542,22.46857328792863
8.50249789235067,10.186642513381942,11.870787134413215,13.554931755444489,15.239076376475762,16.923220997507034,18.607365618538307,20.29151023956958,21.97565486060085
8.389269586338965,10.11567441895087,11.842079251562778,13.568484084174685,15.29488891678659,17.021293749398495,18.7476985820104,20.47410341462231,22.200508247234215
8.417650781111115,10.072257835154124,11.726864889197133,13.38147194324014,15.036078997283148,16.690686051326157,18.345293105369166,19.999900159412174,21.654507213455183
8.344309852193376,10.039184160723089,11.734058469252803,13.428932777782517,15.12380708631223,16.818681394841942,18.513555703371658,20.20843001190137,21.903304320431083
8.256241347428784,9.916807811181188,11.577374274933593,13.237940738686,14.898507202438404,16.55907366619081,18.219640129943215,19.88020659369562,21.540773057448025
7.9635812955290595,9.58999354674202,11.216405797954982,12.842818049167942,14.469230300380904,16.095642551593865,17.722054802806827,19.34846705401979,20.97487930523275
8.083254971400228,9.73974978654573,11.396244601691231,13.052739416836733,14.709234231982233,16.365729047127736,18.022223862273236,19.678718677418736,21.33521349256424
7.74773305788056,9.37397758414879,11.00022211041702,12.626466636685251,14.252711162953482,15.878955689221712,17.50520021548994,19.13144474175817,20.7576892680264
7.68570859741362,9.375212178817682,11.064715760221745,12.754219341625806,14.44372292302987,16.13322650443393,17.822730085837993,19.512233667242057,21.20173724864612
7.104447745884776,8.804405790597166,10.504363835309558,12.204321880021947,13.90427992473434,15.604237969446729,17.30419601415912,19.00415405887151,20.704112103583903
6.4514462071354055,8.183246354218753,9.9150465013021,11.646846648385448,13.378646795468796,15.110446942552144,16.84224708963549,18.574047236718837,20.305847383802185
6.735750727671593,8.426711037140189,10.117671346608784,11.808631656077381,13.499591965545974,15.190552275014571,16.88151258448317,18.572472893951762,20.26343320342036
6.407554110438568,8.131885843165936,9.856217575893304,11.58054930862067,13.304881041348038,15.029212774075406,16.753544506802772,18.47787623953014,20.202207972257508
6.435368753605742,8.132701732231292,9.830034710856841,11.527367689482393,13.224700668107943,14.922033646733492,16.619366625359042,18.316699603984592,20.01403258261014
5.7885006162912855,7.50162617640004,9.214751736508795,10.92787729661755,12.641002856726306,14.35412841683506,16.067253976943817,17.780379537052568,19.493505097161325
5.824824785376974,7.510371099449947,9.19591741352292,10.881463727595893,12.567010041668865,14.25255635574184,15.938102669814812,17.623648983887787,19.30919529796076
5.446520037674126,7.190838273456533,8.93515650923894,10.679474745021349,12.423792980803753,14.168111216586162,15.91242945236857,17.656747688150976,19.401065923933384
5.194914639672611,6.913601014324789,8.632287388976968,10.350973763629145,12.069660138281325,13.788346512933504,15.507032887585682,17.22571926223786,18.94440563689004
5.01272038306565,6.760750942557749,8.508781502049848,10.256812061541947,12.004842621034044,13.752873180526143,15.500903740018241,17.24893429951034,18.99696485900244
4.979922284370215,6.672604183924921,8.365286083479628,10.057967983034333,11.75064988258904,13.443331782143746,15.13601368169845,16.828695581253157,18.521377480807864
5.106581883153207,6.713870412848254,8.321158942543303,9.92844747223835,11.535736001933397,13.143024531628445,14.750313061323492,16.35760159101854,17.964890120713587
4.402063374050904,6.09556067958977,7.789057985128636,9.482555290667502,11.176052596206368,12.869549901745234,14.5630472072841,16.256544512822966,17.950041818361832
4.2982814524562745,5.9587785294161355,7.6192756063759965,9.279772683335858,10.94026976029572,12.60076683725558,14.261263914215442,15.921760991175303,17.582258068135165
4.189845433171396,5.857821979395538,7.52579852561968,9.193775071843822,10.861751618067965,12.529728164292107,14.197704710516248,15.865681256740391,17.533657802964534
3.929115961998719,5.57587188286082,7.222627803722922,8.869383724585022,10.516139645447124,12.162895566309226,13.809651487171326,15.456407408033428,17.10316332889553
3.4412197582631725,5.186140317953447,6.93106087764372,8.675981437333995,10.420901997024266,12.165822556714541,13.910743116404817,15.655663676095088,17.400584235785363
3.3477178701466435,5.055066464935271,6.762415059723899,8.469763654512526,10.177112249301153,11.884460844089782,13.591809438878409,15.299158033667037,17.006506628455664
3.170401704236401,4.839233647842139,6.5080655914478776,8.176897535053614,9.845729478659353,11.514561422265091,13.183393365870828,14.852225309476566,16.521057253082304
2.6739097085433343,4.361521459100504,6.049133209657674,7.7367449602148435,9.424356710772013,11.111968461329184,12.799580211886353,14.487191962443521,16.174803713000692
3.1892251427947023,4.919577262991741,6.64992938318878,8.380281503385818,10.110633623582856,11.840985743779896,13.571337863976934,15.301689984173974,17.032042104371012
2.9915331072119686,4.577003371032731,6.162473634853493,7.747943898674255,9.333414162495018,10.918884426315778,12.504354690136541,14.089824953957304,15.675295217778064
2.492558484584723,4.19069509588307,5.888831707181417,7.586968318479766,9.285104929778113,10.98324154107646,12.681378152374808,14.379514763673155,16.077651374971502
2.071730652355064,3.75576791424505,5.439805176135036,7.123842438025022,8.80787969991501,10.491916961804996,12.17595422369498,13.859991485584967,15.544028747474954
2.1458483235719576,3.8262384733477433,5.506628623123529,7.187018772899314,8.8674089226751,10.547799072450884,12.22818922222667,13.908579372002455,15.58896952177824
2.260742999386409,3.89032086306862,5.5198987267508315,7.149476590433041,8.779054454115252,10.408632317797464,12.038210181479673,13.667788045161885,15.297365908844096
1.5324854044231453,3.2528798003364847,4.973274196249824,6.693668592163164,8.414062988076504,10.134457383989842,11.854851779903182,13.57524617581652,15.29564057172986
1.4244788477331705,3.1072880202555897,4.790097192778009,6.472906365300428,8.155715537822847,9.838524710345265,11.521333882867687,13.204143055390105,14.886952227912523
1.5834763954264244,3.2209975888651465,4.858518782303868,6.4960399757425895,8.133561169181313,9.771082362620035,11.408603556058756,13.046124749497478,14.6836459429362
0.7841746705417351,2.481835159226664,4.179495647911593,5.877156136596523,7.574816625281452,9.27247711396638,10.97013760265131,12.667798091336238,14.365458580021167
0.8833404109083053,2.558414756072806,4.233489101237307,5.908563446401808,7.583637791566309,9.258712136730809,10.93378648189531,12.608860827059813,14.283935172224313
0.7890493872400015,2.4608172849437824,4.1325851826475635,5.804353080351344,7.476120978055125,9.147888875758907,10.819656773462688,12.491424671166468,14.16319256887025
0.8969122265959124,2.522772848067298,4.148633469538684,5.774494091010069,7.400354712481454,9.02621533395284,10.652075955424225,12.27793657689561,13.903797198366997
0.2715313109499888,1.9672913841828428,3.6630514574156967,5.35881153064855,7.054571603881405,8.750331677114259,10.446091750347112,12.141851823579966,13.83761189681282
