IRRAD_0,IRRAD_1,IRRAD_2,IRRAD_3,IRRAD_4,IRRAD_5,IRRAD_6,IRRAD_7,IRRAD_8
-1278.1264785282815,188.38027157961983,1654.8870216875212,3121.3937717954227,4587.900521903324,6054.407272011225,7520.9140221191265,8987.420772227028,10453.927522334929
-648.3545335486924,795.6458970362262,2239.646327621145,3683.646758206063,5127.647188790982,6571.647619375901,8015.648049960819,9459.648480545738,10903.648911130656
-558.2020697533239,888.3557969122687,2334.9136635778614,3781.471530243454,5228.029396909047,6674.58726357464,8121.145130240231,9567.702996905824,11014.260863571417
-324.15226916827874,1040.2964500503235,2404.7451692689256,3769.193888487528,5133.642607706131,6498.091326924733,7862.540046143335,9226.988765361937,10591.43748458054
-256.00198271416474,1166.0821834990063,2588.1663497121776,4010.2505159253483,5432.334682138519,6854.418848351691,8276.503014564862,9698.587180778033,11120.671346991205
-29.892964229731373,1401.323725822952,2832.5404158756355,4263.757105928318,5694.973795981002,7126.190486033685,8557.407176086368,9988.623866139053,11419.840556191735
-403.2181029077237,1134.0159156470068,2671.2499342017372,4208.483952756467,5745.717971311198,7282.951989865929,8820.186008420658,10357.42002697539,11894.65404553012
-153.38347019948856,1317.552240244946,2788.4879506893803,4259.423661133816,5730.35937157825,7201.295082022684,8672.230792467119,10143.166502911552,11614.102213355987
329.6767111195663,1714.5229694882362,3099.369227856906,4484.215486225576,5869.061744594245,7253.908002962915,8638.754261331585,10023.600519700254,11408.446778068925
518.0730698511079,1979.422121425871,3440.771173000634,4902.120224575397,6363.46927615016,7824.818327724924,9286.167379299684,10747.51643087445,12208.865482449211
1166.2141796218589,2508.700916357937,3851.1876530940144,5193.674389830092,6536.16112656617,7878.647863302247,9221.134600038326,10563.621336774402,11906.10807351048
1291.8577720599562,2687.8348227630186,4083.811873466081,5479.788924169143,6875.765974872205,8271.743025575268,9667.72007627833,11063.697126981393,12459.674177684456
1092.7404462190048,2492.387232562457,3892.034018905909,5291.680805249362,6691.327591592813,8090.974377936265,9490.621164279717,10890.267950623169,12289.91473696662
1658.904533738107,3059.0757447008805,4459.246955663654,5859.418166626428,7259.589377589201,8659.760588551975,10059.931799514748,11460.103010477522,12860.274221440295
1376.5684221652632,2813.9584213540115,4251.348420542759,5688.738419731508,7126.128418920256,8563.518418109004,10000.908417297753,11438.298416486501,12875.68841567525
1699.8438398589371,3111.4122859718773,4522.980732084818,5934.549178197757,7346.1176243106975,8757.686070423639,10169.254516536577,11580.822962649518,12992.391408762458
2128.829057123307,3552.1027862686756,4975.376515414044,6398.650244559412,7821.923973704781,9245.19770285015,10668.471431995518,12091.745161140887,13515.018890286256
2077.239103582289,3502.3021705234487,4927.365237464608,6352.428304405768,7777.491371346929,9202.554438288089,10627.617505229247,12052.680572170408,13477.743639111568
2258.556017246774,3671.3192552108676,5084.082493174961,6496.845731139056,7909.608969103149,9322.372207067243,10735.135445031337,12147.89868299543,13560.661920959525
2722.1414390896125,4085.172474216556,5448.2035093435,6811.234544470443,8174.265579597387,9537.296614724331,10900.327649851275,12263.358684978219,13626.389720105162
2964.83550339638,4291.793819081704,5618.752134767027,6945.71045045235,8272.668766137675,9599.627081822999,10926.585397508323,12253.543713193645,13580.50202887897
2970.3449340330308,4397.2219830771355,5824.099032121239,7250.976081165344,8677.853130209449,10104.73017925355,11531.607228297657,12958.484277341762,14385.361326385864
3104.167771825972,4562.757711473827,6021.347651121681,7479.937590769538,8938.527530417392,10397.117470065246,11855.707409713103,13314.297349360957,14772.887289008811
2931.128599515794,4329.136755101965,5727.144910688136,7125.153066274308,8523.161221860479,9921.16937744665,11319.177533032822,12717.185688618993,14115.193844205163
3026.7848228778907,4449.674439490795,5872.5640561037,7295.453672716603,8718.343289329508,10141.232905942412,11564.122522555317,12987.01213916822,14409.901755781126
3772.321314368545,5189.465216262532,6606.609118156519,8023.753020050506,9440.896921944493,10858.04082383848,12275.184725732466,13692.328627626453,15109.47252952044
3643.245468239633,5124.152529141117,6605.0595900426015,8085.966650944086,9566.87371184557,11047.780772747054,12528.687833648539,14009.594894550022,15490.501955451507
3839.630621510065,5283.410132943222,6727.18964437638,8170.969155809537,9614.748667242695,11058.528178675853,12502.30769010901,13946.087201542168,15389.866712975325
3717.395460692628,5110.884538568144,6504.3736164436605,7897.862694319177,9291.351772194692,10684.84085007021,12078.329927945724,13471.819005821242,14865.308083696757
4275.598785755019,5680.853387636739,7086.107989518459,8491.36259140018,9896.617193281902,11301.87179516362,12707.126397045342,14112.380998927061,15517.635600808782
4334.386615276914,5727.9371241669,7121.487633056884,8515.038141946869,9908.588650836853,11302.139159726838,12695.689668616826,14089.24017750681,15482.790686396795
3999.015061172453,5503.43126266475,7007.847464157047,8512.263665649345,10016.679867141642,11521.096068633939,13025.512270126237,14529.928471618534,16034.34467311083
4913.710955280547,6285.361539025982,7657.012122771416,9028.66270651685,10400.313290262286,11771.96387400772,13143.614457753154,14515.26504149859,15886.915625244024
4218.064860886557,5729.169169316076,7240.273477745595,8751.377786175115,10262.482094604635,11773.586403034155,13284.69071146367,14795.79501989319,16306.89932832271
4741.149680439366,6152.845336218281,7564.540991997195,8976.23664777611,10387.932303555024,11799.627959333939,13211.323615112853,14623.019270891768,16034.714926670682
4741.829459740675,6272.600602710829,7803.371745680984,9334.142888651138,10864.914031621292,12395.685174591446,13926.456317561602,15457.227460531756,16987.99860350191
5124.428448046268,6625.207829777864,8125.98721150946,9626.766593241056,11127.545974972654,12628.325356704248,14129.104738435846,15629.884120167442,17130.66350189904
5194.185932208759,6689.790045465101,8185.394158721443,9680.998271977784,11176.602385234128,12672.206498490468,14167.810611746809,15663.414725003153,17159.018838259493
5689.847119037372,7123.036737739154,8556.226356440937,9989.415975142718,11422.605593844499,12855.795212546282,14288.984831248064,15722.174449949845,17155.364068651626
5860.058106851841,7273.801538595919,8687.544970339997,10101.288402084074,11515.03183382815,12928.775265572229,14342.518697316307,15756.262129060382,17170.00556080446
6089.556325163328,7518.523775661588,8947.491226159847,10376.458676658109,11805.426127156368,13234.393577654628,14663.361028152889,16092.328478651149,17521.295929149408
5682.580961073135,7187.408526045159,8692.236091017183,10197.063655989208,11701.891220961232,13206.718785933255,14711.546350905279,16216.373915877302,17721.201480849326
6014.055717248623,7433.616132417668,8853.176547586712,10272.736962755756,11692.297377924802,13111.857793093845,14531.41820826289,15950.978623431936,17370.53903860098
6694.22475233093,8136.910616116482,9579.596479902033,11022.282343687586,12464.968207473139,13907.65407125869,15350.339935044241,16793.025798829796,18235.711662615347
6632.526516764244,8086.7362502451,9540.945983725956,10995.155717206811,12449.365450687666,13903.575184168523,15357.78491764938,16811.994651130233,18266.20438461109
7315.737465162583,8705.295789337364,10094.854113512143,11484.412437686922,12873.970761861703,14263.529086036484,15653.087410211263,17042.645734386042,18432.204058560823
7018.842911630982,8489.081491536226,9959.32007144147,11429.558651346717,12899.797231251961,14370.035811157206,15840.274391062452,17310.5129709677,18780.75155087294
7076.990707797205,8590.983731527464,10104.976755257725,11618.969778987983,13132.962802718244,14646.955826448502,16160.948850178764,17674.94187390902,19188.934897639283
7708.897553301811,9117.156471164524,10525.41538902724,11933.674306889952,13341.933224752665,14750.19214261538,16158.451060478093,17566.70997834081,18974.96889620352
7727.929721686404,9114.127426661878,10500.32513163735,11886.522836612825,13272.720541588296,14658.918246563771,16045.115951539243,17431.313656514718,18817.51136149019
8004.924617752405,9424.548415429816,10844.172213107227,12263.796010784637,13683.419808462048,15103.04360613946,16522.66740381687,17942.29120149428,19361.91499917169
7938.736203558835,9351.719562750332,10764.70292194183,12177.686281133327,13590.669640324824,15003.652999516322,16416.636358707816,17829.619717899313,19242.60307709081
8068.043285863059,9535.904983089862,11003.766680316663,12471.628377543464,13939.490074770267,15407.35177199707,16875.21346922387,18343.07516645067,19810.936863677474
8390.267923129459,9782.275626921639,11174.28333071382,12566.291034506,13958.298738298181,15350.306442090363,16742.31414588254,18134.321849674725,19526.329553466905
8111.312735609322,9564.041643983392,11016.770552357462,12469.499460731531,13922.228369105604,15374.957277479672,16827.68618585374,18280.415094227814,19733.144002601883
8097.857829250938,9526.603359314879,10955.34888937882,12384.094419442761,13812.839949506702,15241.585479570644,16670.331009634585,18099.076539698526,19527.822069762467
8201.723781244695,9619.735645510313,11037.74750977593,12455.759374041547,13873.771238307165,15291.783102572783,16709.7949668384,18127.80683110402,19545.818695369635
8301.46535054234,9733.39403045658,11165.322710370821,12597.251390285062,14029.180070199302,15461.108750113544,16893.037430027784,18324.966109942026,19756.894789856266
8398.17141112465,9786.980389476801,11175.789367828951,12564.598346181103,13953.407324533255,15342.216302885405,16731.025281237555,18119.834259589705,19508.64323794186
8393.604487494647,9791.478875265735,11189.353263036823,12587.227650807912,13985.102038579,15382.976426350087,16780.850814121175,18178.725201892263,19576.59958966335
8113.032867697677,9511.006587530612,10908.980307363545,12306.95402719648,13704.927747029415,15102.901466862348,16500.87518669528,17898.848906528216,19296.82262636115
8331.245160069966,9776.165455981836,11221.085751893708,12666.006047805578,14110.926343717449,15555.84663962932,17000.766935541193,18445.687231453063,19890.607527364933
8293.424030343329,9755.346488067124,11217.268945790916,12679.19140351471,14141.113861238504,15603.036318962299,17064.958776686093,18526.881234409884,19988.80369213368
8204.053428806663,9706.49455763102,11208.935686455377,12711.376815279735,14213.817944104092,15716.25907292845,17218.700201752807,18721.141330577164,20223.58245940152
8553.815833687691,9963.821877161736,11373.82792063578,12783.833964109823,14193.840007583867,15603.846051057912,17013.852094531954,18423.858138006,19833.864181480043
8044.573516934009,9588.117341154784,11131.66116537556,12675.204989596336,14218.74881381711,15762.292638037887,17305.836462258663,18849.380286479438,20392.924110700213
8471.184686885726,9916.933880487195,11362.683074088665,12808.432267690134,14254.181461291602,15699.930654893073,17145.67984849454,18591.42904209601,20037.17823569748
8634.923120795516,10063.51872709857,11492.114333401625,12920.70993970468,14349.305546007734,15777.901152310787,17206.496758613845,18635.092364916898,20063.68797121995
8326.154287963125,9790.142083988017,11254.12988001291,12718.117676037804,14182.105472062696,15646.093268087589,17110.08106411248,18574.068860137373,20038.056656162265
8361.59597487233,9849.712119590064,11337.828264307796,12825.944409025531,14314.060553743264,15802.176698460997,17290.29284317873,18778.408987896462,20266.525132614195
8492.70655101627,9851.004198004815,11209.301844993359,12567.599491981904,13925.89713897045,15284.194785958993,16642.49243294754,18000.79007993608,19359.087726924627
8602.237547406663,10053.400623367355,11504.563699328048,12955.726775288738,14406.88985124943,15858.052927210123,17309.216003170815,18760.379079131508,20211.5421550922
8888.412966787962,10316.45901811059,11744.505069433219,13172.551120755848,14600.597172078476,16028.643223401104,17456.689274723733,18884.73532604636,20312.78137736899
8675.163535961532,10122.342416916497,11569.521297871463,13016.700178826426,14463.879059781391,15911.057940736357,17358.23682169132,18805.415702646285,20252.59458360125
8594.337483989806,10091.72951817139,11589.121552352975,13086.513586534558,14583.905620716143,16081.297654897728,17578.68968907931,19076.081723260897,20573.47375744248
9280.798721770674,10689.941647393127,12099.08457301558,13508.227498638033,14917.370424260487,16326.513349882938,17735.656275505393,19144.799201127847,20553.9421267503
9143.38628617785,10588.73282921722,12034.07937225659,13479.42591529596,14924.77245833533,16370.1190013747,17815.46554441407,19260.81208745344,20706.15863049281
8853.121823698275,10309.293588151912,11765.465352605548,13221.637117059183,14677.80888151282,16133.980645966456,17590.15241042009,19046.324174873727,20502.495939327364
9215.793789841273,10680.33132531805,12144.868860794826,13609.406396271603,15073.943931748378,16538.481467225156,18003.01900270193,19467.55653817871,20932.094073655484
9913.77376224443,11351.346341887589,12788.918921530749,14226.491501173909,15664.064080817068,17101.63666046023,18539.209240103388,19976.781819746546,21414.354399389707
10676.43611331838,12065.503905528847,13454.571697739315,14843.639489949783,16232.707282160249,17621.77507437072,19010.842866581184,20399.910658791654,21788.97845100212
10174.842598501127,11652.821298809893,13130.799999118657,14608.778699427421,16086.757399736187,17564.736100044953,19042.714800353715,20520.69350066248,21998.672200971247
10838.634483214426,12217.586075488973,13596.53766776352,14975.489260038066,16354.440852312611,17733.39244458716,19112.344036861705,20491.29562913625,21870.2472214108
10773.31282674739,12226.257109815077,13679.201392882762,15132.145675950449,16585.089959018136,18038.03424208582,19490.978525153507,20943.922808221192,22396.86709128888
10515.98898429806,12006.668852755205,13497.348721212351,14988.028589669499,16478.708458126646,17969.38832658379,19460.068195040938,20950.748063498082,22441.42793195523
11645.919249137343,13055.238016169269,14464.556783201195,15873.875550233119,17283.194317265043,18692.51308429697,20101.831851328894,21511.15061836082,22920.469385392746
11795.958449000187,13155.480741787533,14515.003034574878,15874.525327362226,17234.04762014957,18593.569912936917,19953.092205724264,21312.61449851161,22672.136791298955
11916.377924128834,13373.133045923996,14829.88816771916,16286.643289514323,17743.398411309485,19200.153533104647,20656.90865489981,22113.663776694975,23570.418898490138
11780.637404898938,13255.463190742019,14730.288976585101,16205.114762428184,17679.940548271265,19154.766334114345,20629.59211995743,22104.41790580051,23579.24369164359
12513.209470518368,13916.975240555927,15320.741010593487,16724.506780631047,18128.272550668604,19532.038320706164,20935.804090743724,22339.56986078128,23743.33563081884
12516.255967485546,13963.936919266718,15411.617871047889,16859.298822829063,18306.979774610234,19754.660726391405,21202.341678172575,22650.022629953746,24097.70358173492
13139.533408553738,14532.819915231126,15926.106421908516,17319.392928585905,18712.679435263293,20105.96594194068,21499.25244861807,22892.538955295462,24285.82546197285
13006.62483855051,14409.362482671691,15812.100126792873,17214.837770914055,18617.575415035237,20020.31305915642,21423.050703277604,22825.788347398786,24228.525991519968
13416.957994003134,14851.06331280305,16285.168631602966,17719.27395040288,19153.379269202796,20587.484588002713,22021.589906802627,23455.695225602547,24889.80054440246
13419.62732393086,14840.501272863501,16261.375221796143,17682.249170728785,19103.123119661424,20523.997068594068,21944.871017526708,23365.74496645935,24786.61891539199
13591.068930760364,15004.068709900723,16417.068489041085,17830.068268181443,19243.0680473218,20656.06782646216,22069.06760560252,23482.06738474288,24895.06716388324
13549.29854910302,15030.009841868348,16510.721134633677,17991.43242739901,19472.14372016434,20952.855012929667,22433.566305695,23914.27759846033,25394.988891225657
13472.375812217331,14914.13230708871,16355.888801960089,17797.645296831466,19239.401791702847,20681.158286574224,22122.9147814456,23564.671276316978,25006.42777118836
14365.08253611073,15743.24906820948,17121.415600308224,18499.582132406973,19877.74866450572,21255.91519660447,22634.08172870322,24012.248260801964,25390.414792900712
14612.475509355569,15966.169081418288,17319.862653481006,18673.556225543725,20027.249797606444,21380.943369669163,22734.636941731882,24088.3305137946,25442.02408585732
14608.611471462094,16035.206296653181,17461.80112184427,18888.395947035355,20314.990772226443,21741.58559741753,23168.180422608617,24594.775247799706,26021.37007299079
14875.097846330083,16315.686737415333,17756.27562850058,19196.864519585833,20637.45341067108,22078.042301756333,23518.63119284158,24959.220083926833,26399.80897501208
15085.807185670526,16507.081246842994,17928.355308015463,19349.629369187933,20770.903430360402,22192.17749153287,23613.45155270534,25034.72561387781,26455.99967505028
14734.064368591147,16219.743262356695,17705.422156122244,19191.10104988779,20676.77994365334,22162.458837418886,23648.137731184434,25133.81662494998,26619.49551871553
14856.160739463232,16267.754927087166,17679.3491147111,19090.943302335036,20502.53748995897,21914.131677582904,23325.72586520684,24737.320052830775,26148.91424045471
14804.330834858283,16218.51661782609,17632.702400793896,19046.888183761705,20461.073966729513,21875.259749697318,23289.445532665126,24703.631315632934,26117.81709860074
15521.05983870796,16910.69666029542,18300.333481882877,19689.970303470334,21079.60712505779,22469.24394664525,23858.880768232706,25248.517589820163,26638.15441140762
15543.613979293385,16927.55541083612,18311.496842378856,19695.43827392159,21079.379705464326,22463.32113700706,23847.262568549795,25231.20400009253,26615.145431635265
15517.680696949552,16968.921140305458,18420.161583661364,19871.402027017273,21322.64247037318,22773.882913729085,24225.123357084994,25676.3638004409,27127.604243796806
15611.696883404018,17045.743270619583,18479.789657835146,19913.83604505071,21347.882432266273,22781.928819481836,24215.975206697403,25650.021593912967,27084.06798112853
15513.186219766883,16993.99559049833,18474.804961229773,19955.61433196122,21436.423702692664,22917.23307342411,24398.042444155555,25878.851814887,27359.661185618446
15887.205030619636,17288.293110243743,18689.381189867847,20090.469269491954,21491.55734911606,22892.64542874017,24293.733508364276,25694.82158798838,27095.909667612486
15824.11640038295,17196.298960850487,18568.481521318023,19940.66408178556,21312.84664225309,22685.02920272063,24057.211763188163,25429.3943236557,26801.576884123235
15914.402493822588,17354.63831075613,18794.87412768967,20235.10994462321,21675.345761556753,23115.58157849029,24555.817395423834,25996.053212357372,27436.289029290914
15990.270616902855,17398.90296476065,18807.53531261845,20216.167660476247,21624.80000833404,23033.43235619184,24442.064704049633,25850.69705190743,27259.32939976523
15932.337273167092,17456.104267011164,18979.871260855238,20503.63825469931,22027.405248543386,23551.17224238746,25074.939236231534,26598.706230075604,28122.47322391968
16466.43305473051,17868.108169818624,19269.783284906738,20671.45839999485,22073.133515082965,23474.80863017108,24876.483745259193,26278.158860347306,27679.83397543542
16248.164513665044,17666.805719548753,19085.44692543246,20504.088131316166,21922.729337199875,23341.370543083583,24760.011748967292,26178.652954851,27597.29416073471
16435.40272050376,17922.584123700155,19409.76552689655,20896.946930092945,22384.12833328934,23871.309736485735,25358.49113968213,26845.672542878525,28332.85394607492
15979.482236803698,17459.251365253516,18939.020493703334,20418.789622153152,21898.55875060297,23378.327879052787,24858.097007502605,26337.866135952423,27817.63526440224
16238.884401555362,17701.692533922316,19164.50066628927,20627.308798656224,22090.116931023178,23552.925063390132,25015.733195757082,26478.541328124036,27941.34946049099
16770.97321002126,18180.99733135658,19591.021452691897,21001.045574027215,22411.069695362537,23821.093816697852,25231.117938033174,26641.142059368492,28051.16618070381
16950.02245065155,18342.376333866192,19734.730217080833,21127.08410029547,22519.43798351011,23911.79186672475,25304.145749939387,26696.499633154028,28088.85351636867
16780.615772185927,18205.62822412832,19630.640676070714,21055.65312801311,22480.6655799555,23905.678031897893,25330.690483840288,26755.702935782683,28180.715387725075
16680.25416795553,18144.12479633653,19607.995424717534,21071.866053098536,22535.73668147954,23999.60730986054,25463.477938241544,26927.348566622546,28391.21919500355
16628.906993012937,18122.212689630756,19615.518386248572,21108.82408286639,22602.12977948421,24095.435476102026,25588.741172719845,27082.04686933766,28575.35256595548
16414.718391974788,17823.28271735204,19231.847042729296,20640.41136810655,22048.975693483808,23457.54001886106,24866.104344238316,26274.66866961557,27683.232994992824
17046.673287606733,18437.286524504387,19827.89976140204,21218.51299829969,22609.126235197346,23999.739472095,25390.35270899265,26780.965945890304,28171.57918278796
16991.375384918807,18451.1248476714,19910.87431042399,21370.623773176587,22830.37323592918,24290.12269868177,25749.872161434367,27209.62162418696,28669.37108693955
16840.198375170065,18277.99805511855,19715.797735067033,21153.59741501552,22591.397094964006,24029.196774912492,25466.99645486098,26904.79613480946,28342.595814757948
16652.547718955473,18029.342383942407,19406.13704892934,20782.931713916278,22159.72637890321,23536.521043890145,24913.315708877082,26290.110373864016,27666.90503885095
16282.9371216745,17745.441246837116,19207.945371999733,20670.44949716235,22132.953622324967,23595.457747487584,25057.9618726502,26520.465997812815,27982.970122975432
16408.545636146508,17812.643316074533,19216.740996002558,20620.838675930583,22024.93635585861,23429.034035786633,24833.13171571466,26237.229395642684,27641.32707557071
16608.14892399758,18019.289642201984,19430.430360406386,20841.57107861079,22252.71179681519,23663.852515019593,25074.993233223995,26486.133951428397,27897.2746696328
16658.272823302912,18065.746790404744,19473.220757506577,20880.69472460841,22288.16869171024,23695.642658812074,25103.116625913906,26510.59059301574,27918.06456011757
16550.694428411247,18058.345505698595,19565.996582985943,21073.647660273295,22581.298737560643,24088.94981484799,25596.600892135342,27104.25196942269,28611.90304671004
16382.341177408696,17834.83501981797,19287.328862227245,20739.822704636517,22192.31654704579,23644.810389455062,25097.304231864335,26549.79807427361,28002.291916682883
16270.588838344258,17695.099551906656,19119.610265469055,20544.120979031453,21968.63169259385,23393.14240615625,24817.653119718652,26242.16383328105,27666.67454684345
16264.239490596412,17693.886256828195,19123.53302305998,20553.17978929176,21982.826555523545,23412.47332175533,24842.12008798711,26271.7668542189,27701.41362045068
15983.154207245145,17436.835468301422,18890.5167293577,20344.197990413977,21797.879251470255,23251.560512526532,24705.24177358281,26158.923034639087,27612.604295695364
15992.623667258442,17449.341552979422,18906.059438700406,20362.777324421386,21819.49521014237,23276.21309586335,24732.93098158433,26189.64886730531,27646.366753026294
16382.103665256263,17814.062638559877,19246.021611863493,20677.980585167104,22109.93955847072,23541.898531774335,24973.857505077947,26405.816478381566,27837.77545168518
16269.871235727707,17687.1360330386,19104.400830349496,20521.66562766039,21938.930424971284,23356.19522228218,24773.460019593073,26190.724816903967,27607.98961421486
16285.273407638104,17702.85339923243,19120.433390826754,20538.01338242108,21955.593374015403,23373.173365609728,24790.753357204052,26208.333348798376,27625.9133403927
16094.079530496789,17505.824955920743,18917.5703813447,20329.315806768656,21741.061232192613,23152.80665761657,24564.552083040526,25976.297508464482,27388.04293388844
16151.438003778288,17633.08082905733,19114.723654336372,20596.36647961541,22078.009304894455,23559.652130173497,25041.29495545254,26522.937780731583,28004.580606010622
16543.785604230106,17888.606209257516,19233.426814284925,20578.247419312338,21923.068024339747,23267.888629367157,24612.70923439457,25957.52983942198,27302.35044444939
15750.607544066375,17196.08167838555,18641.55581270473,20087.029947023904,21532.504081343082,22977.97821566226,24423.45234998144,25868.926484300617,27314.40061861979
16612.868046228647,18022.92199139648,19432.97593656432,20843.029881732153,22253.083826899987,23663.137772067825,25073.19171723566,26483.245662403497,27893.29960757133
16292.059520749404,17733.815203066697,19175.570885383993,20617.32656770129,22059.082250018582,23500.837932335875,24942.59361465317,26384.349296970468,27826.10497928776
16687.204754692484,18050.187033679365,19413.169312666247,20776.151591653128,22139.133870640006,23502.11614962689,24865.09842861377,26228.08070760065,27591.06298658753
16410.62363622533,17784.57508854278,19158.526540860235,20532.477993177687,21906.429445495138,23280.380897812593,24654.332350130044,26028.2838024475,27402.23525476495
16192.519485881274,17621.55915367337,19050.598821465464,20479.638489257562,21908.678157049657,23337.717824841755,24766.75749263385,26195.797160425944,27624.83682821804
16687.790167307252,18045.07086717252,19402.351567037782,20759.63226690305,22116.912966768316,23474.193666633582,24831.47436649885,26188.755066364112,27546.03576622938
16139.59144386849,17511.048759500256,18882.506075132023,20253.96339076379,21625.42070639556,22996.878022027326,24368.335337659093,25739.79265329086,27111.249968922628
16130.294214247717,17588.10858636053,19045.92295847334,20503.737330586155,21961.551702698966,23419.36607481178,24877.18044692459,26334.994819037405,27792.809191150216
16315.159287180808,17777.529355215876,19239.899423250947,20702.269491286017,22164.639559321084,23627.009627356154,25089.379695391224,26551.74976342629,28014.11983146136
16852.84402016721,18267.8690147949,19682.894009422587,21097.91900405028,22512.94399867797,23927.968993305658,25342.993987933347,26758.018982561036,28173.043977188725
16304.13699266951,17796.263116282455,19288.3892398954,20780.515363508348,22272.641487121295,23764.76761073424,25256.893734347188,26749.019857960135,28241.14598157308
16021.167268053026,17481.49057442624,18941.813880799455,20402.13718717267,21862.460493545885,23322.7837999191,24783.107106292315,26243.43041266553,27703.753719038745
16338.460659848506,17739.11672946198,19139.772799075454,20540.428868688927,21941.084938302403,23341.741007915876,24742.39707752935,26143.053147142826,27543.7092167563
16212.057343002476,17629.00392152714,19045.950500051804,20462.89707857647,21879.843657101133,23296.7902356258,24713.736814150463,26130.683392675124,27547.62997119979
16566.671402400323,17931.848637197498,19297.025871994676,20662.20310679185,22027.38034158903,23392.557576386203,24757.734811183378,26122.912045980556,27488.08928077773
16216.62743956785,17651.6109193698,19086.594399171747,20521.577878973694,21956.56135877564,23391.54483857759,24826.528318379536,26261.511798181484,27696.49527798343
16296.580376449498,17729.342727720417,19162.10507899134,20594.86743026226,22027.62978153318,23460.392132804103,24893.15448407502,26325.916835345943,27758.679186616864
16409.88633853004,17839.58562336294,19269.284908195834,20698.984193028733,22128.683477861632,23558.382762694528,24988.082047527427,26417.781332360326,27847.48061719322
15986.58036843408,17427.03216495844,18867.483961482798,20307.935758007156,21748.387554531513,23188.83935105587,24629.29114758023,26069.742944104586,27510.194740628944
15850.517279212549,17300.658915866465,18750.80055252038,20200.942189174297,21651.083825828217,23101.22546248213,24551.36709913605,26001.508735789965,27451.65037244388
15088.77571817748,16526.928692468617,17965.081666759757,19403.234641050898,20841.387615342035,22279.540589633172,23717.693563924313,25155.846538215454,26593.99951250659
15321.084405468742,16829.097418880996,18337.11043229325,19845.123445705507,21353.136459117763,22861.149472530018,24369.162485942274,25877.17549935453,27385.188512766785
15191.374993838204,16638.406221350982,18085.437448863762,19532.46867637654,20979.49990388932,22426.531131402095,23873.562358914874,25320.593586427654,26767.62481394043
15513.420532113272,16925.810446796597,18338.20036147992,19750.590276163246,21162.980190846567,22575.370105529895,23987.760020213216,25400.14993489654,26812.539849579865
15940.91491359018,17283.9362663994,18626.957619208617,19969.978972017834,21313.00032482705,22656.021677636272,23999.043030445486,25342.064383254707,26685.085736063924
15237.84844362068,16624.069610841554,18010.290778062426,19396.5119452833,20782.73311250417,22168.954279725043,23555.175446945916,24941.396614166788,26327.61778138766
14942.633035491664,16387.518244956962,17832.40345442226,19277.288663887557,20722.173873352855,22167.059082818152,23611.944292283446,25056.829501748743,26501.71471121404
14771.543471651064,16203.559814207874,17635.576156764684,19067.592499321494,20499.608841878304,21931.625184435114,23363.64152699192,24795.65786954873,26227.67421210554
14522.374092737196,15956.739574410847,17391.105056084496,18825.47053775815,20259.836019431797,21694.20150110545,23128.5669827791,24562.93246445275,25997.2979461264
14416.101758204317,15859.14513447851,17302.188510752698,18745.23188702689,20188.275263301082,21631.318639575275,23074.362015849467,24517.405392123655,25960.448768397848
14239.277893914044,15711.102372582296,17182.92685125055,18654.751329918803,20126.575808587055,21598.400287255306,23070.224765923558,24542.049244591813,26013.873723260065
14654.23041849932,16025.732591113645,17397.23476372797,18768.736936342295,20140.23910895662,21511.741281570947,22883.24345418527,24254.745626799595,25626.24779941392
14042.893109411216,15498.047321137434,16953.20153286365,18408.35574458987,19863.509956316084,21318.664168042305,22773.81837976852,24228.972591494738,25684.126803220955
13829.406241071674,15302.594282352387,16775.782323633102,18248.970364913817,19722.15840619453,21195.346447475244,22668.534488755955,24141.72253003667,25614.910571317385
14034.39518458238,15401.368183291774,16768.341182001168,18135.314180710564,19502.28717941996,20869.260178129352,22236.23317683875,23603.20617554814,24970.179174257537
14243.073979046496,15652.907331179871,17062.740683313248,18472.57403544662,19882.40738758,21292.240739713372,22702.07409184675,24111.907443980126,25521.7407961135
14204.336027701513,15631.809390336231,17059.28275297095,18486.75611560567,19914.22947824039,21341.702840875107,22769.17620350983,24196.649566144548,25624.122928779267
14007.551431329071,15426.783911969962,16846.016392610854,18265.248873251745,19684.481353892636,21103.713834533526,22522.94631517442,23942.17879581531,25361.4112764562
13649.376306414011,15137.88309120151,16626.389875989007,18114.896660776507,19603.403445564007,21091.910230351503,22580.417015139003,24068.923799926502,25557.430584714
13955.640761819412,15377.029153549724,16798.417545280034,18219.805937010347,19641.194328740658,21062.58272047097,22483.97111220128,23905.35950393159,25326.747895661905
14422.469618631689,15777.444724514826,17132.419830397965,18487.394936281104,19842.37004216424,21197.345148047378,22552.320253930513,23907.295359813652,25262.27046569679
13524.176351759032,14952.898238004673,16381.620124250316,17810.34201049596,19239.063896741598,20667.78578298724,22096.50766923288,23525.229555478523,24953.951441724166
13984.196182820324,15398.170773760638,16812.145364700955,18226.11995564127,19640.094546581582,21054.069137521896,22468.04372846221,23882.018319402527,25295.99291034284
13946.905508706115,15353.208492880576,16759.51147705504,18165.8144612295,19572.11744540396,20978.420429578422,22384.723413752887,23791.026397927348,25197.32938210181
